Year,Quarter,Workplace,VacancyCount,Headline
2021,4,Skövde,106.0,"['Extrajobb som butikssäljare', 'Idrottsplatsarbetare till Billingens fritidsområde ', 'Vi söker Digital kulturutvecklare -inriktning spel/e-sport', 'Extrajobb inom industrin', 'Extrapersonal sökes i Skaraborg']"
2021,4,Sollefteå,3.0,"['Kommunikationsstrateg till Energidalen i Sollefteå AB', 'Fotbollsintresserad eventpersonal sökes till eventturné!']"
2021,4,Sollentuna,46.0,"['Barnvakt Sollentuna 2-3 em/v - Kollektivavtal', 'Extrajobb på lager i Sollentuna', 'Barnvakt Stockholm Sollentuna 2em/v - Kollektivavtal', 'Morgonpigg student för extrajobb i sortering 05.15-08.45 på DHL Arlanda', 'Extrajobb Barnvakt Stockholm Bromma 1em/v - Kollektivavtal ']"
2021,4,Solna,98.0,"['English speaking babysitter in Linköping ', 'Barnvakt Stockholm Solna 2 em/v - Kollektivavtal', 'Danish-speaking babysitter in Täby', 'Vi söker dig som vill jobba extra med lager och logistik!', 'Barnvakt Stockholm Solna 2 em/v - Kollektivavtal']"
2021,4,Staffanstorp,8.0,"['Truckförare deltid', 'Barnvakt sökes till Hjärup EXTRAJOBB', 'Vill du jobba extra som budbilschaufför?', 'Extrajobb Barnvakt Staffanstorp 3 eftermiddagar per vecka - Kollektivavtal', 'Vill du jobba extra som budbilschaufför?']"
2021,4,Stenungsund,81.0,"['Bli en del av Stora Högaskolan 7-9 -  Sök till socialpedagog!', 'Matintresserad butiksmedarbetare sökes till ICA, Coop och hemköp i Stenu...', 'Vi söker dig, elevassistent som vill jobba med oss på Hallernaskolan!', 'Lagermedarbetare - Stenungsund - Heltid', 'Legitimerad lärare och redo för nytt uppdrag? sök till Kyrkenorumskolan! ']"
2021,4,Stockholm,2641.0,"['Sektionschef till VO Arbetsgivare, regiongemensamma uppdrag', 'Extrajobb som chaufför - Stockholm', 'Barnvakt Stockholm Farsta 2-3 fm/v - Kollektivavtal', 'Omväxlande och flexibelt extrajobb? Retail House  söker Merchandiser!', 'Lagermedarbetare - Vallentuna - Heltid']"
2021,4,Storuman,3.0,"['Brevbärare Tärnaby, behovsanställning', 'Brevbärare Storuman, behovsanställning', 'Brevbärare Storuman, behovsanställning']"
2021,4,Strängnäs,15.0,"['Lagerarbetare sökes till kund i Strängnäs!', 'Boendestödjare, Serviceboende Brunnsvägen', 'Vi söker student som vill arbeta extra varannan helg på Mariagården', 'Truckförare motviktstruck', 'Barnvakt Mariefred 1-2 ggr/månad - Kollektivavtal']"
2021,4,Strömstad,4.0,"['Varuplockare till Strömstad - Extraarbete', 'Extrajobb som personlig assistent i Strömstad', 'Varuplockare till Strömstad - Extraarbete', 'Varuplockare till Strömstad - Extraarbete']"
2021,4,Sundbyberg,17.0,"['Rivare/Extra/Sundbyberg', 'Lagermedarbetare sökes till Arvid Nordquist', 'Extrajobb Barnvakt Sundbyberg Stockholm 1em/v - Kollektivavtal', 'Lagermedarbetare sökes till Arvid Nordquist', 'Lagermedarbetare sökes till Arvid Nordquist']"
2021,4,Sundsvall,186.0,"['Jobba med julkortssortering i december!', 'Student? Vi söker extrapersonal inom lager till Gävle!', 'Snöskottare för extrajobb i vinter!', 'Snöskottare för extrajobb i vinter!', 'EXTRAPERSONAL SÖKES- vi utökar vårat team!']"
2021,4,Sunne,2.0,"['Brevbärare Sunne, behovsanställning']"
2021,4,Svalöv,5.0,['Adecco söker dig som vill jobba extra!']
2021,4,Svedala,17.0,"['Morgonpigga sökes för extraarbete på Sturup!', 'Extrajobb som terminalarbetare för kvällsjobb vid Sturup!', 'Deltidsarbete på natt till terminal på Sturup', 'Barnvakt Extrajobb Malmö Svedala 10-20 timmar/vecka - Kollektivavtal', 'Undersköterska Solgården nattjänstgöring']"
2021,4,Svenljunga,1.0,['Stödassistent till daglig verksamhet']
2021,4,Säter,2.0,"['Vi söker en behandlingsassistent/missbruksbehandlare till Rättspsyk, Säter', 'Studie- och yrkesvägledare med inriktning KAA']"
2021,4,Sävsjö,3.0,"['Enhetschef till SIA (Sysselsättning Integration Arbetsmarknad)', 'Till Jobbhuset i Sävsjö söker vi ARBETSKONSULENT / SE COACH', 'Arbetshandledare inom daglig verksamhet']"
2021,4,Söderhamn,2.0,['Personliga assistenter till Söderhamn ']
2021,4,Söderköping,7.0,"['Barnvakt Söderköping 1-2 ggr/månad - Kollektivavtal', 'Planeringsenheten söker timvikarier till kosten', 'Barnvakt Söderköping 1-2 ggr/månad - Kollektivavtal']"
2021,4,Södertälje,69.0,"['Barnvakt Södertälje 4ggr/v - Kollektivavtal', 'Brevbärare Södertälje BBK, behovsanställning', 'Barnvakt Extrajobb Södertälje 1 em/v - Kollektivavtal', 'Kvällspigga studenter för extraarbete till tryckeriföretag', 'Receptionist på deltid till Södertälje']"
2021,4,Sölvesborg,3.0,"['Stödassistent till Daglig verksamhet inom LSS', 'Barnvakt sökes till Sölvesborg EXTRAJOBB', 'Stödassistent till Daglig verksamhet inom LSS']"
2021,4,Tibro,1.0,['Vikarierande stödassistent till daglig verksamhet LSS']
2021,4,Tidaholm,9.0,"['Studenter sökes för extraarbete som digital köksrådgivare på Nobia', 'Stödassistenter/stödpedagoger sökes till LSS-verksamheter']"
2021,4,Tierp,15.0,"['LSS söker startelvan till nyproducerad gruppbostad i Tierp', 'Fotbollsintresserad eventpersonal sökes till eventturné!', 'Vikariat Arbetshandledare Daglig verksamhet, Funktionshindradeomsorgen', 'Arbetshandledare Daglig verksamhet, Funktionshindradeomsorgen']"
2021,4,Timrå,2.0,"['Individstöd Socialförvaltningen, Individ och familjeomsorg', 'Extrajobb Barnvakt Sundsvall Söråker Sporadiskt vid behov  - Kollektivavtal']"
2021,4,Tingsryd,19.0,"['Vaccina söker sjuksköterskor för Covid-19 vaccinering i Tingsryd', 'Fysiskt extraarbete i Tingsryd', 'Fysiskt extraarbete i Tingsryd', 'Fysiskt extraarbete i Tingsryd']"
2021,4,Tjörn,10.0,['Timvikarier Vård och omsorg']
2021,4,Tomelilla,7.0,"['Tomelilla kommun söker nattsjuksköterskor', 'Behovspersonal till industrin']"
2021,4,Tranemo,5.0,"['Vi söker dig med annan huvudsaklig sysselsättning!', 'Vi söker dig med annan huvudsaklig sysselsättning!', 'Vi söker dig med annan huvudsaklig sysselsättning!']"
2021,4,Trelleborg,8.0,"['Barnvakt sökes till Trelleborg EXTRAJOBB', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Trelleborg', 'Barnvakt sökes till Beddingestrand EXTRAJOBB', 'Barnvakt sökes till Trelleborg EXTRAJOBB', 'Barnvakt sökes till Trelleborg EXTRAJOBB']"
2021,4,Trollhättan,167.0,"['Ledigt extrajobb som snöskottare vid behov! ', 'extrajobb operatör och lager till Nolato i Trollhättan', 'Vi söker lagerarbetare till Gymgrossisten i Trollhättan!', 'Butiksextra i för Hemtex, Lindex, Specsavers och Byggmax!', 'Butiksextra i för Hemtex, Lindex, Specsavers och Byggmax!']"
2021,4,Trosa,2.0,['Distributörer till Trosa']
2021,4,Tyresö,23.0,"['Barnvakt Stockholm Tyresö strand 2-5 em/vecka – Kollektivavtal', 'Barnvakt Stockholm Tyresö 2-5 em/v - Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/vecka – Kollektivavtal', 'Barnvakt Tyresö 2-4ggr/månad - Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/vecka – Kollektivavtal']"
2021,4,Täby,47.0,"['Barnvakt Extrajobb Stockholm Täby 2 fm/vecka - Kollektivavtal', 'Barnvakt Stockholm Täby 2 fm/vecka - Kollektivavtal', 'Tysktalande barnvakt /Nanny / German-speaking babysitter in Täby', 'Barnvakt Stockholm Täby 2 fm/vecka - Kollektivavtal', 'Barnvakt Stockholm Täby 2 em/v - Kollektivavtal ']"
2021,4,Uddevalla,89.0,"['Butiksextra i för Hemtex, Lindex, Specsavers och Byggmax!', 'Butiksextra i för Hemtex, Lindex, Specsavers och Byggmax!', 'Vikarierande Stödassistent Daglig verksamhet', 'Butiksextra i för Hemtex, Lindex, Specsavers och Byggmax!', 'Brevbärare Uddevalla, behovsanställning']"
2021,4,Ulricehamn,80.0,"['Vill du arbeta extra inom industrin?', 'Extrajobb inom industri! ', 'Vill du arbeta extra inom industrin?', 'Vill du arbeta extra inom industrin?', 'Vill du ha ett meningsfullt sommarjobb? Sök till funktionsnedsättning! ']"
2021,4,Umeå,80.0,"['Airport Officers Airside till Umeå Airport ', 'Fysiskt krävande extrajobb som orderplockare - Martin & Servera Umeå', 'Timanställning för uppdrag inom industri', 'Orderplockare hos Martin & Servera i Umeå - Extrajobb', 'Boendehandledare till Mariehemsvägen och Rågången']"
2021,4,Upplands Väsby,41.0,"['Barnvakt Upplands Väsby 3em varannan v - Kollektivavtal', 'Extrajobb till TNT, Upplands Väsby ', 'Chef till Gunnes gård och Naturskolan i Upplands Väsby kommun', 'Extrajobb till TNT, Upplands Väsby ', 'Extrajobb till TNT, Upplands Väsby ']"
2021,4,Upplands-Bro,300.0,"['JENSEN grundskola Bro Mälarstrand söker fritids- och lärarvikarier', 'Terminalarbetare/Bro', 'Extrajobb som truckförare på lager i Brunna!', 'Fransktalande barnvakt /Nanny / French speaking babysitter in Upplands-Bro', 'Extrajobb på Systembolagets lager i Kungsängen!']"
2021,4,Uppsala,215.0,"['Vaccina söker sjuksköterskor för Covid-19 vaccinering i Uppsala', 'Vi söker lagerpersonal för två dagar i veckan till Svensk Dos i Uppsala! ', 'Barnvakt Uppsala 1 gg/månad - Kollektivavtal', 'Butiksmedarbetare med tidigare erfarenhet till matbutiker Uppsala!', 'Traversförare Uppsala']"
2021,4,Uppvidinge,2.0,"['Vaccina söker sjuksköterskor för Covid-19 vaccinering i Lenhovda', 'Medarbetare till Individ och Familjeomsorgens Socialpsykiatri 100% (vikaria']"
2021,4,Vadstena,1.0,['Instruktör till Rättspsykiatriska regionkliniken i Vadstena']
2021,4,Vaggeryd,15.0,"['Vill du jobba extra inom lager?', 'Montör sökes för extrajobb till stort företag i Skillingaryd!', 'Spapersonal 15 – 100 % sökes till Hooks Herrgård ', 'Personlig assistent till schemarad, tjänstgöringsgrad 60-70%']"
2021,4,Vallentuna,19.0,"['Extrajobb Barnvakt Stockholm Vallentuna 1 gång/månad - Kollektivavtal', 'Lagerarbetare - Vallentuna - Heltid', 'Medarbetare inom produktion och lager sökes till Vallentuna', 'Extrajobb Barnvakt Stockholm Vallentuna 1 kväll/månad - Kollektivavtal ', 'Barnvakt Vallentuna 2 em/v - Kollektivavtal']"
2021,4,Vansbro,7.0,"['Brevbärare Vansbro, behovsanställning', 'Aktivitetscentrum söker vikarierande arbetshandledare ', 'Brevbärare Vansbro, behovsanställning', 'Aktivitetscentrum söker vikarierande arbetshandledare ', 'Aktivitetscentrum söker arbetshandledare ']"
2021,4,Vara,12.0,"['Extrajobb inom industri! ', 'Positiv PA sökes för extrajobb! ', 'Positiv PA sökes för extrajobb vecka 43/44! ']"
2021,4,Varberg,63.0,"['Merchandiser sökes till vikariepool i Varberg med omnejd ', 'Extrajobb studenter', 'studenter som montör i kungsbacka', 'Modersmålslärare, polska, Enhet flerspråkighet', 'Ekonomibiträde/lokalvårdare ÖG-tjänst Centrum']"
2021,4,Vellinge,30.0,"['Barnvakt sökes till Höllviken EXTRAJOBB', 'Familj söker nanny till Falsterbo EXTRAJOBB', 'Barnvakt sökes till Skanör EXTRAJOBB', 'Barnvakt sökes till familj i Höllviken EXTRAJOBB', 'Barnvakt sökes till familj i Höllviken EXTRAJOBB']"
2021,4,Vetlanda,4.0,"['Behovspersonal ', 'Behovspersonal ']"
2021,4,Vänersborg,9.0,"['Stödassistent till Daglig verksamhet', 'Extrajobb inom på terminal i Vänersborg!', 'Stödassistent till Daglig verksamhet']"
2021,4,Värmdö,83.0,"['Barnvakt Värmdö Strömma 1-2ggr/månad - Kollektivavtal', 'Extrajobb Barnvakt Ingarö 1-2 dagar/v 08:30-16:30 - Kollektivavtal', 'Barnvakt Värmdö Torsby 4 ggr/v - Kollektivavtal', 'Barnvakt Extrajobb Stockholm Värmdö 2-3 ggr/vecka - Kollektivavtal', 'Barnvakt Värmdö Torsby 4 ggr/v - Kollektivavtal']"
2021,4,Värnamo,58.0,"['Undersköterska natt', 'Undersköterska', 'Lärare låg- och mellanstadiet Rydaholm & Horda skolor', 'Stödpedagog', 'Extrajobb på förmiddagar']"
2021,4,Västervik,4.0,"['Timvikarier till lärcentrum Anstalten Västervik', 'Brevbärare Västervik, behovsanställning']"
2021,4,Västerås,163.0,"['Extrajobb i Västerås inom reception och kundtjänst!', 'Vill du jobba extra som vaktmästare hos vår kund i Västerås? Se hit!', 'Studie- och yrkesvägledare sökes till StudentConsulting för extraarbete', 'Biträdande Butikschef PMU Second Hand', 'Extrajobb som receptionist till kund i Västerås! ']"
2021,4,Växjö,110.0,"['TopWork söker service och lagermedarbetare...', 'Extrajobb som terminalarbete - Växjö', 'TopWork söker timanställda...', 'TopWork söker timanställda...', 'Studenter sökes för extrajobb hos ATEA Logistics!']"
2021,4,Vårgårda,16.0,"['Extrajobb - Autoliv Vårgårda', 'Timanställd till man i Herrljunga', 'Extrajobb inom industri! ']"
2021,4,Ystad,13.0,"['Barnvakt sökes till Ystad EXTRAJOBB', 'Barnvakt sökes till Ystad EXTRAJOBB', 'Barista Ystad', 'Barnvakt sökes till Ystad EXTRAJOBB', 'Barnvakt sökes till Ystad EXTRAJOBB']"
2021,4,Älmhult,28.0,"['Barnvakt Älmhult 1 em/varannan vecka - Kollektivavtal ', 'Barnvakt Älmhult 1 em/varannan vecka - Kollektivavtal ', 'Säljare till Köksavdelningen, 8h/v - IKEA Älmhult', 'Extrajobb inom industrin i Älmhult', 'Barnvakt Älmhult 1 em/varannan vecka - Kollektivavtal ']"
2021,4,Älvsbyn,2.0,"['Distributörer, Älvsbyn']"
2021,4,Ängelholm,13.0,"['Fotbollsintresserad eventpersonal sökes till eventturné!', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Ängelholm', 'Barista Ängelholm', 'Orderplockare sökes till Ängelholm!', 'Butiksmedarbetare på deltid januari till februari!']"
2021,4,Ånge,1.0,"['Brevbärare Sveg, behovsanställning']"
2021,4,Åre,6.0,"['Barnvakt Åre Fjällby Sporadiskt - Kollektivavtal', 'Barnvakt Åre Fjällby Sporadiskt - Kollektivavtal', 'Vårdare Daglig verksamhet', 'Barnvakt Åre Fjällby Sporadiskt - Kollektivavtal', 'Barnvakt Åre Fjällby Sporadiskt - Kollektivavtal']"
2021,4,Åstorp,12.0,"['Extrajobb till ICAs Lager i Helsingborg', 'Habiliteringsassistenter']"
2021,4,Åtvidaberg,4.0,['Vikariat bildistrikt Åtvidaberg']
2021,4,Örebro,251.0,"['Jobba extra som truckförare under dagtid!', 'Studenter sökes till terminalarbete i Örebro', 'Truckförare på deltid sökes!', 'Extra Brevbärare, Kumla', 'Handledare till Daglig verksamhet']"
2021,4,Örkelljunga,23.0,"['Barnvakt Örkelljunga 20 timmar/v - Kollektivavtal ', 'Barnvakt Örkelljunga 20 timmar/v - Kollektivavtal ', 'Ledsagare, kontaktpersoner och avlösare inom LSS', 'Timvikarier Socialförvaltningen LSS,SÄBO,Hemtjänst', 'Barnvakt Örkelljunga 20 timmar/v - Kollektivavtal ']"
2021,4,Örnsköldsvik,8.0,"['Extraarbete snöskottare Övik', 'Timvikarie till en 10 årig flicka i Örnsköldsvik', 'Sjuksköterska Rättspsykiatriska avdelning Umeå ', 'Ledigt jobb som digital tentamensvakt']"
2021,4,Östersund,16.0,"['Område psykiatri välkomnar sjuksköterska till SPOT! ', 'Område Psykiatri välkomnar sjuksköterska till SPOT', 'Barnvakt Östersund 1em/v - Kollektivavtal ', 'Brevbärare Östersund, behovsanställning', 'Omgående uppdrag på timmar som Växeltelefonist på Dahl!']"
2021,4,Österåker,7.0,"['Extrajobb Barnvakt Åkersberga 1-2 em/v - Kollektivavtal', 'Barnvakt Stockholm Åkersberga 1-2 em/vecka - Kollektivavtal', 'Ungdomscoach till Österåkers kommunala aktivitetsansvar (KAA)', 'Barnvakt Stockholm Åkersberga 1-2 em/vecka - Kollektivavtal', 'English speaking babysitter in Åkersberga']"
2021,4,Östhammar,1.0,"['Barnvakt Uppsala Alunda 16 timmar per månad, dagtid - Kollektivavtal']"
2021,4,Övertorneå,5.0,"['Distributörer, Övertorneå', 'Distributörer, Övertorneå', 'Behandlingspedagog/-assistent']"
2021,3,Alingsås,7.0,"['Extrajobb inom lager och produktion - NKT Alingsås ', 'Arbetsledare PMU Second Hand', 'Stödassistent till daglig verksamhet']"
2021,3,Alvesta,45.0,"['Julkortssorterare sökes för extrajobb i vinter!', 'Vaccina söker sjuksköterskor på heltid och deltid för vaccinering mot co...', 'Fälttekniker sökes för deltidsjobb i Växjö!', 'AMA söker Handledare till Lokalvård/restaurang/service', 'Studentmedarbetare sökes till Hall Miba i Alvesta']"
2021,3,Aneby,1.0,['Assistent till 19-årig kille']
2021,3,Arboga,1.0,['Arbetskonsulent']
2021,3,Arvidsjaur,4.0,"['Distributörer, Arvidsjaur - Arjeplog', 'Morgondistributör, Arvidsjaur - Arjeplog']"
2021,3,Arvika,3.0,"['Butiksmedarbetare sökes till ICA, Coop och hemköp i Arvika', 'Gillar du att jobba med personal och arbetsrätt?', 'Näringslivsutvecklare']"
2021,3,Askersund,2.0,"['Extrapersonal sökes till Hammar', 'Extrapersonal sökes till Hammar']"
2021,3,Avesta,1.0,['Stödassistent till Krylbogruppens dagliga verksamhet']
2021,3,Bjurholm,5.0,"['Vaccina söker sjuksköterskor för vaccinering i Bjurholm', 'Vaccina söker sjuksköterskor för vaccinering i Bjurholm', 'Vaccina söker sjuksköterskor för vaccinering i Bjurholm', 'Vaccina söker sjuksköterskor för vaccinering i Bjurholm', 'Vaccina söker sjuksköterskor för vaccinering i Bjurholm']"
2021,3,Bjuv,99.0,"['Student/pensionerad ekonomiassistent med fokus på leverantörfakturor sökes!', 'Vaccina söker sjuksköterskor på heltid och deltid för vaccinering mot co...', 'Vaccina söker sjuksköterskor på heltid och deltid för vaccinering mot co...', 'Extra personal till kyllager i Bjuv!', 'Barnvakt sökes till Billesholm EXTRAJOBB']"
2021,3,Boden,13.0,"['Extrajobb! Restaurang & Liftar', 'Morgondistributör Boden', 'Extrajobb Mystery Shopping Boden', 'Distributörer, Boden']"
2021,3,Bollnäs,20.0,"['Extra Brevbärare, Bollnäs', 'Extra Brevbärare, Bollnäs']"
2021,3,Borgholm,3.0,"['Omsorgsassistent Borgholms kommun daglig verksamhet - Vikariat', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering mot c...', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering mot c...']"
2021,3,Borlänge,3.0,"['Extrajobb barnvakt Borlänge 2-4 em/v - Kollektivavtal', 'Handledare till Yrkes- och studieförberedande utbildning på timmar', 'Account assistant till Randstad Inhouse Services i Borlänge']"
2021,3,Borås,245.0,"['Lagerjobb för dig som är student!', 'Extrajobb: Rekryterare / Administratör till Speed Group', 'Extrajobb som handledare/jobbmatchare i Borås!', 'Barnvakt Extrajobb Borås Fristad 2 tillfällen/vecka - Kollektivavtal', 'Studenter sökes för extrajobb i butik']"
2021,3,Botkyrka,12.0,"['Extrajobb Barnvakt Tullinge 3 em/v - Kollektivavtal', 'Terminalarbetare/Tumba', ' Greek speaking babysitter / Grekisktalande barnvakt i Tullinge', ' Greek speaking babysitter / Grekisktalande barnvakt i Norsborg', 'Lager- samt förare lätt lastbil']"
2021,3,Burlöv,5.0,"['Lagermedarbetare Arlöv', '16-årig kille i Åkarp söker lekfull assistent']"
2021,3,Båstad,2.0,"['Brevbärare Båstad, behovsanställning']"
2021,3,Danderyd,65.0,"['Barnvakt Extrajobb Stocksund 2 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Stocksund 2 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Stocksund 2 em/vecka - Kollektivavtal', 'Extrajobb Barnvakt Stockholm Danderyd 3em/v - Kollektivavtal', 'Extrajobb barnvakt Stockholm Djursholm 5 em/v - Kollektivavtal']"
2021,3,Ekerö,8.0,"['Produktionsledare till Kriminalvårdens snickeri på anstalten Svartsjö', 'Extrajobb Barnvakt Stockholm Ekerö 3-4ggr/v - Kollektivavtal', 'Barnvakt Extrajobb Stockholm Ekerö 2 em/vecka - Kollektivavtal', 'Extrajobb barnvakt Ekerö Stenhamra 40-50 timmar/månad - Kollektivavtal', 'Extrajobb Barnvakt Stockholm Ekerö 3-4ggr/v - Kollektivavtal']"
2021,3,Enköping,88.0,"['Studenter sökes för extrajobb på läkemedelslager i Enköping!', 'Jobba extra på lager i Enköping', 'Extrajobb som truckförare på lager i Brunna!', 'Vaccina söker sjuksköterskor för covid-vaccinationer i Enköping', 'Jobba extra som lagermedarbetare i Enköping']"
2021,3,Eskilstuna,209.0,"['Uniflex söker studerande lagermedarbetare', 'Vi söker erfaren truckförare för skjutstativ!', 'Uniflex söker studerande truckförare!', 'Uniflex söker studerande lagermedarbetare', 'Terminalarbetare på natten sökes!']"
2021,3,Eslöv,24.0,"['Eslövs kommun söker ledsagare till brukare', 'Eslövs folkhögskola söker vikarier till vår vikariepool!', 'Timvikarie till Lärcentrum Ringsjön', 'Brevbärare Eslöv, behovsanställning', 'Extrajobb till Orkla i Eslöv']"
2021,3,Essunga,6.0,"['Barnvakt Extrajobb Nossebro Lekåsa 3 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Nossebro Lekåsa 3 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Nossebro Lekåsa 3 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Nossebro Lekåsa 3 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Nossebro Lekåsa 3 em/vecka - Kollektivavtal']"
2021,3,Falkenberg,23.0,"['Aktivt extrajobb som lagermedarbetare på dagtid med start omgående - Fal...', 'Aktivt extrajobb som lagermedarbetare på dagtid - Falkenberg', 'Extrajobb inom industri för studenter i Varberg och Falkenberg', 'Timanställd till Daglig Verksamhet Falkenberg', 'Extrajobb inom industri för studenter i Varberg och Falkenberg']"
2021,3,Falköping,17.0,"['Vaccina söker sjuksköterskor för vaccinering i Falköping', 'Vaccina söker sjuksköterskor för vaccinering i Falköping', 'Extra Brevbärare, Falköping', 'Studenter som vill ha ett extrajobb se hit!']"
2021,3,Falun,29.0,"['Extrajobb som kundservicemedarbetare i Falun', 'Extra Brevbärare, Falun', 'Jobba extra som telefonist hos vår kund i Falun', 'Vaccina söker sjuksköterskor för vaccinering i Falun.', 'Extrajobb som kontorsservicemedarbetare']"
2021,3,Filipstad,1.0,['Extraarbete som Industristädare på Barilla']
2021,3,Finspång,1.0,['Handledare till daglig verksamhet LSS']
2021,3,Flen,10.0,"['Enhetschef för utförare av kommunala LSS-insatser', 'Söker dig som vill jobba extra i Katrineholm', 'Söker dig som vill jobba extra i Katrineholm', 'Söker dig som vill jobba extra i Katrineholm']"
2021,3,Gislaved,11.0,"['Arbetsledare Secondhand', 'Extrajobb inom industri']"
2021,3,Gnesta,5.0,"['Undersköterskor sökes till Gnesta, Trosa och Järna för antikroppstestnin...', 'Undersköterskor sökes till Gnesta, Trosa och Järna för antigen- och anti...', 'Receptionist på deltid till Gnesta', 'Student med truckkort till Gnesta', 'Receptionist på deltid till Gnesta']"
2021,3,Gnosjö,2.0,"['Undersköterskor sökes till Gnosjö för antikropp- och antigentestning av ...', 'Undersköterskor sökes till Gnosjö för antikropp- och antigentestning av ...']"
2021,3,Gotland,25.0,"['Barnvakt Extrajobb Gotland Visby 1 em/vecka - Kollektivavtal', 'Distributör i Visby', 'Extrajobb Barnvakt Gotland Visby 2-3em/v - Kollektivavtal', 'Extrajobb Barnvakt Gotland Visby 2-3em/v - Kollektivavtal', 'Distributör i Visby']"
2021,3,Grums,5.0,"['Extra Brevbärare, Grums', 'Erfaren truckförare sökes för extrajobb!', 'Erfaren truckförare sökes för extrajobb!', 'Behandlingassistent öppenvårdsmottagning ']"
2021,3,Gällivare,1.0,['Omsorgspedagog till Hökens dagliga verksamhet']
2021,3,Gävle,24.0,"['Butikschef till vår butik i Gävle ', 'Lernia söker administratörer på halvtid.', 'Studerande kundassistenter till Gavlegårdarna, Gävle', 'Undersköterskor sökes till Gävle för antikropp- och antigentestning av C...', 'Monitor ERP arena']"
2021,3,Göteborg,1023.0,"['Kontorsassistent (Bemanningspool) - Retail Knowledge, Göteborg', 'Enhetschef till boende med särskild service', 'Barnvakt Extrajobb Göteborg Krokslätt 4 gånger per vecka - Kollektivavtal ', 'Butikssäljare (Bemanningspool) - Retail Knowledge, Göteborg', 'Extrajobb som fordonsmontör till Volvo Cars 2021']"
2021,3,Habo,4.0,"['Köksbiträde vid behov!', 'Köksbiträde vid behov!']"
2021,3,Hagfors,1.0,"['Extra Brevbärare, Hagfors BBK']"
2021,3,Hallsberg,18.0,"['Extraarbetare sökes till terminal i Hallsberg!', 'Extra Terminalarbetare, Hallsberg', 'Containerlossare till Hallsberg']"
2021,3,Hallstahammar,3.0,['Betongabetare (Extra)']
2021,3,Halmstad,107.0,"['Vaccina söker sjuksköterskor för vaccinering i Halmstad.', 'Produktionsmedarbetare', 'Studenter sökes till lager och industri', 'Vaccina söker sjuksköterskor för vaccinering i Halmstad.', 'Extrajobb inom industri för studenter i Varberg och Falkenberg']"
2021,3,Haninge,124.0,"['Daglig verksamhet söker Stödassistent – tillsvidare tjänst 100%', 'Tranpenad söker lagermedarbetare för extrajobb i Jordbro!', 'Extra Brevbärare, Haninge', 'Chaufför med kundmötesansvar på deltid', 'Barnvakt Extrajobb Haninge Vega 4 em/v - Kollektivavtal']"
2021,3,Haparanda,7.0,"['Morgondistributör Haparanda', 'Erfarna säljare till LEWA i Happaranda', 'Distributörer, Haparanda', 'Morgondistributör Haparanda']"
2021,3,Heby,55.0,"['Vaccina söker sjuksköterskor för covid-vaccinationer i Heby', 'Vaccina söker sjuksköterskor för covid-vaccinationer i Heby', 'Vaccina söker sjuksköterskor för covid-vaccinationer i Heby', 'Lager Morgongåva. Personal till vår högsäsong och personal som vill arbeta ', 'Vaccina söker sjuksköterskor för covid-vaccinationer i Heby']"
2021,3,Helsingborg,169.0,"['Extrajobb Barnvakt Helsingborg 1em/v 16:00-19:00 - Kollektivavtal', 'Vi söker skjutstativsförare till extraarbete utanför Helsingborg!', 'Butiksextra hos Plantagen, Cervera, Specsavers, Hemtex, mfl!', 'Butiksextra hos Plantagen, Cervera, Specsavers, Hemtex, mfl!', 'Vi söker skjutstativsförare till extraarbete utanför Helsingborg!']"
2021,3,Huddinge,52.0,"['Barnvakt Extrajobb Stockholm Huddinge 1em/v flexibla tider - Kollektivavtal', 'Extrajobb barnvakt Huddinge Trångsund 1 em/vv - Kollektivavtal', 'Gruppledare till Forum 4:as öppenvård', 'Barnvakt Extrajobb Huddinge Helger - Kollektivavtal', 'Barnvakt Extrajobb Stockholm Trångsund 1 em/vecka - Kollektivavtal']"
2021,3,Hultsfred,10.0,"['Extrajobb som maskinoperatör sökes i Hultsfred!', 'Maskinoperatör/Truckförare sökes för extrajobb i Hultsfred!']"
2021,3,Härryda,37.0,"['Sommarjobb till lager på Landvetter flygplats - deltid', 'Barnvakt Extrajobb Göteborg Mölnlycke 1 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Göteborg Mölnlycke 1 em/vecka - Kollektivavtal', 'Extra Terminalarbetare, Härryda', 'Extra Terminalarbetare Paket Härryda']"
